blur_size,noise_level,HOG,PCA,accuracy,f1,precision,recall,f1_immune,precision_immune,recall_immune,f1_other,precision_other,recall_other,f1_stromal,precision_stromal,recall_stromal,f1_tumour,precision_tumour,recall_tumour,confidence_overall,confidence_immune_avg,confidence_immune_std,confidence_other_avg,confidence_other_std,confidence_stromal_avg,confidence_stromal_std,confidence_tumour_avg,confidence_tumour_std,count_pred_immune,count_pred_other,count_pred_stromal,count_pred_tumour,confusion_matrix
3,20,False,True,0.495,0.47648491841294427,0.49387918345620163,0.495,0.5347298787210585,0.5958230958230958,0.485,0.27438640654499685,0.3701188455008489,0.218,0.5093233883857219,0.5450399087799316,0.478,0.5875,0.4645348837209302,0.799,0.44204000000000004,0.45428746928746927,0.09469553391124388,0.36691001697792874,0.05241819936451183,0.5303648802736602,0.15464190893181493,0.41693604651162797,0.0691961862317649,814,589,877,1720,"[[485, 97, 99, 319], [125, 218, 277, 380], [124, 176, 478, 222], [80, 98, 23, 799]]"
3,20,True,False,0.25,0.1,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.5905750000000001,,,,,,,0.5905750000000001,0.04389896781246684,0,0,0,4000,"[[0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000]]"
3,30,False,False,0.33475,0.28964184571556684,0.39954183991760617,0.33475,0.4315108759553204,0.305578684429642,0.734,0.29156265601597603,0.29112662013958124,0.292,0.07366482504604052,0.46511627906976744,0.04,0.36182902584493043,0.5363457760314342,0.273,0.34070249999999996,0.3447502081598668,0.03941337176405731,0.3351445663010967,0.03293629667964255,0.31662790697674414,0.02418967995963333,0.3366208251473477,0.03397062810976247,2402,1003,86,509,"[[734, 165, 12, 89], [596, 292, 23, 89], [560, 342, 40, 58], [512, 204, 11, 273]]"
3,30,False,True,0.49525,0.47349608965207135,0.48849331372223675,0.49524999999999997,0.5427239772138788,0.5628356605800214,0.524,0.24917600527356626,0.3655705996131528,0.189,0.5180398492191707,0.5612602100350058,0.481,0.5840445269016697,0.46430678466076697,0.787,0.44439,0.45697099892588616,0.09699490179483722,0.3645261121856866,0.048692952982795225,0.5292998833138857,0.1486248907305811,0.4189085545722714,0.07016491667164622,931,517,857,1695,"[[524, 95, 85, 296], [156, 189, 272, 383], [148, 142, 481, 229], [103, 91, 19, 787]]"
3,30,True,False,0.25,0.1,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.5993925,,,,,,,0.5993925,0.04101531352738877,0,0,0,4000,"[[0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000]]"
5,0,False,False,0.447,0.39825302040466976,0.5292910507993617,0.447,0.209887250650477,0.7908496732026143,0.121,0.28812537673297167,0.3626707132018209,0.239,0.5360501567398119,0.5612691466083151,0.513,0.5589492974954184,0.4023746701846966,0.915,0.5663925000000001,0.34124183006535946,0.04503187340978223,0.3701972685887709,0.057834917007948815,0.5861269146608316,0.185066932353286,0.6304661389621812,0.19344025402934065,153,659,914,2274,"[[121, 177, 123, 579], [13, 239, 255, 493], [19, 181, 513, 287], [0, 62, 23, 915]]"
5,0,False,True,0.48725,0.46569245469253895,0.49140085871573336,0.48725000000000007,0.5155772755039707,0.6624803767660911,0.422,0.23754789272030652,0.3286219081272085,0.186,0.5265225933202358,0.5173745173745173,0.536,0.5831220572256429,0.45712663259511643,0.805,0.45484500000000005,0.4552119309262167,0.09451766664598979,0.37187279151943464,0.05314848260450606,0.5373841698841699,0.162517035342251,0.4328222600795003,0.0745087007614323,637,566,1036,1761,"[[422, 115, 123, 340], [88, 186, 334, 392], [79, 161, 536, 224], [48, 104, 43, 805]]"
5,0,True,False,0.267,0.1656226252630315,0.2306163478524999,0.267,0.40221975582685904,0.25848787446504995,0.906,0.11718131433095803,0.2813688212927757,0.074,0.14308943089430895,0.3826086956521739,0.088,0.0,0.0,0.0,0.36124749999999994,0.36620542082738944,0.04272037635009054,0.32615969581749044,0.026552286660543396,0.3265217391304348,0.027220308219858956,0.28,0.009999999999999981,3505,263,230,2,"[[906, 49, 44, 1], [856, 74, 70, 0], [817, 94, 88, 1], [926, 46, 28, 0]]"
5,1,False,False,0.4485,0.39962877648747186,0.5249255244388696,0.4485,0.20069204152249134,0.7435897435897436,0.116,0.30498177399756987,0.38854489164086686,0.251,0.5367142102482831,0.568868980963046,0.508,0.5561270801815431,0.39869848156182214,0.919,0.56902,0.3360897435897436,0.039428183951050084,0.37109907120743035,0.05640850093262112,0.5775475923852184,0.18442528759562696,0.6369501084598699,0.1902744441726064,156,646,893,2305,"[[116, 171, 123, 590], [17, 251, 237, 495], [23, 168, 508, 301], [0, 56, 25, 919]]"
5,1,False,True,0.48625,0.4641720940057116,0.4890834137550595,0.48625,0.5177177177177177,0.6481203007518797,0.431,0.23415265200517466,0.3315018315018315,0.181,0.5262106839740389,0.5254237288135594,0.527,0.5786073223259153,0.45128779395296753,0.806,0.45564750000000004,0.4564210526315789,0.0939803379313405,0.3716483516483517,0.05219568146838973,0.5408374875373879,0.16182809248063462,0.4331970884658455,0.07471800147998063,665,546,1003,1786,"[[431, 110, 118, 341], [93, 181, 322, 404], [83, 155, 527, 235], [58, 100, 36, 806]]"
5,1,True,False,0.3065,0.23865904914427966,0.29362426976151734,0.3065,0.42721437740693197,0.28739205526770295,0.832,0.20984455958549222,0.2977941176470588,0.162,0.298989898989899,0.4577319587628866,0.222,0.01858736059479554,0.13157894736842105,0.01,0.3438025,0.3534956822107081,0.04425871379139884,0.3161029411764706,0.029064400959149094,0.32383505154639175,0.03653177699143558,0.30026315789473684,0.0248137103555,2895,544,485,76,"[[832, 89, 71, 8], [672, 162, 142, 24], [535, 209, 222, 34], [856, 84, 50, 10]]"
5,3,False,False,0.44175,0.39349729591711197,0.5135344101577709,0.44175,0.20754716981132076,0.7289156626506024,0.121,0.2883101150817686,0.3655913978494624,0.238,0.5237840726884019,0.5625717566016073,0.49,0.5543478260869565,0.39705882352941174,0.918,0.5581849999999999,0.3356024096385542,0.03926199908953815,0.37072196620583714,0.056700911436515525,0.5570493685419058,0.1743642441580792,0.6273788927335641,0.18857335920966742,166,651,871,2312,"[[121, 173, 112, 594], [17, 238, 246, 499], [25, 184, 490, 301], [3, 56, 23, 918]]"
5,3,False,True,0.48775,0.46550089879948764,0.49097245745368123,0.48775,0.518918918918919,0.649624060150376,0.432,0.23621025308241403,0.3364140480591497,0.182,0.5269461077844312,0.5258964143426295,0.528,0.5799283154121864,0.4519553072625698,0.809,0.45552000000000004,0.45688721804511284,0.09373018821322344,0.37286506469500924,0.05247407862362875,0.5397709163346615,0.16199099659808752,0.43273743016759786,0.07482488529438418,665,541,1004,1790,"[[432, 113, 118, 337], [91, 182, 320, 407], [84, 151, 528, 237], [58, 95, 38, 809]]"
5,3,True,False,0.27675,0.23961629550323724,0.3515389361389872,0.27675,0.2820097244732577,0.7435897435897436,0.174,0.11412665274878218,0.18764302059496568,0.082,0.17265353418308227,0.20523415977961432,0.149,0.3896752706078268,0.269688820591625,0.702,0.358525,0.30504273504273505,0.030901661826358985,0.3100228832951945,0.026954481979448806,0.3284848484848485,0.03596626314313422,0.3798540145985402,0.06085112964506778,234,437,726,2603,"[[174, 182, 214, 430], [22, 82, 174, 722], [28, 74, 149, 749], [10, 99, 189, 702]]"
5,5,False,False,0.44475,0.3984302557116256,0.5189244928358762,0.44475,0.20754716981132076,0.7289156626506024,0.121,0.3079625292740047,0.3714689265536723,0.263,0.5210727969348659,0.5755743651753326,0.476,0.557138526826311,0.39973901696389735,0.919,0.538005,0.33439759036144584,0.038220173742941434,0.36735875706214693,0.05424834184383323,0.5255139056831923,0.15218305256304282,0.6097520661157025,0.18511151157378564,166,708,827,2299,"[[121, 192, 106, 581], [16, 263, 227, 494], [26, 193, 476, 305], [3, 60, 18, 919]]"
5,5,False,True,0.4895,0.468328658342216,0.49413579426695475,0.48950000000000005,0.5209580838323353,0.6492537313432836,0.435,0.24645161290322581,0.3472727272727273,0.191,0.526579739217653,0.528169014084507,0.525,0.5793251974156497,0.4518477043673012,0.807,0.45545749999999996,0.4561641791044776,0.09426417261744519,0.3723636363636364,0.05235069284472092,0.5414889336016097,0.16141600645882773,0.4329003359462486,0.07480761536632774,670,550,994,1786,"[[435, 110, 117, 338], [91, 191, 314, 404], [86, 152, 525, 237], [58, 97, 38, 807]]"
5,5,True,False,0.25025,0.11060491532188257,0.10168838579019383,0.25025,0.0,0.0,0.0,0.0,0.0,0.0,0.03687445127304653,0.1510791366906475,0.021,0.40554521001448374,0.25567440647012785,0.98,0.46392,,,0.3139285714285714,0.019881665228166832,0.35561151079136694,0.03859241189652301,0.46894338638142447,0.06468938953495067,0,28,139,3833,"[[0, 25, 71, 904], [0, 0, 27, 973], [0, 3, 21, 976], [0, 0, 20, 980]]"
5,10,False,False,0.42775,0.390265832028556,0.496364956045163,0.42774999999999996,0.24693376941946035,0.6771300448430493,0.151,0.32644628099173556,0.33760683760683763,0.316,0.43343653250773995,0.5691056910569106,0.35,0.5542467451952883,0.40161725067385445,0.894,0.4675599999999999,0.3305829596412556,0.03770455214197711,0.3613247863247863,0.04739312385839223,0.412520325203252,0.06532711305964202,0.5411590296495957,0.15699475744433733,223,936,615,2226,"[[151, 217, 77, 555], [33, 316, 173, 478], [32, 319, 350, 299], [7, 84, 15, 894]]"
5,10,False,True,0.49025,0.46887131202616766,0.4944885482695646,0.49025,0.5224685440383463,0.6517189835575485,0.436,0.24402840542285345,0.3442622950819672,0.189,0.5285285285285285,0.5290581162324649,0.528,0.5804597701149425,0.452914798206278,0.808,0.455415,0.4577130044843049,0.0934027146843445,0.3728597449908925,0.05164348502270311,0.5398096192384769,0.16094430703690793,0.43274663677130043,0.07507821586623714,669,549,998,1784,"[[436, 110, 117, 337], [93, 189, 313, 405], [83, 155, 528, 234], [57, 95, 40, 808]]"
5,10,True,False,0.25,0.1,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.5660050000000001,,,,,,,0.5660050000000001,0.04589433489004933,0,0,0,4000,"[[0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000]]"
5,20,False,False,0.397,0.36424315048574446,0.4171007901553903,0.397,0.3558926487747958,0.4271708683473389,0.305,0.3503267973856209,0.3104247104247104,0.402,0.1984,0.496,0.124,0.5523531557825611,0.4348075818495118,0.757,0.368685,0.3285994397759104,0.03810643063458657,0.3424169884169884,0.03938655892731683,0.33703999999999995,0.03374075280725076,0.4092073520964963,0.08126974163343646,714,1295,250,1741,"[[305, 240, 35, 420], [153, 402, 78, 367], [180, 499, 124, 197], [76, 154, 13, 757]]"
5,20,False,True,0.487,0.4648465485626854,0.4880685078026979,0.487,0.5268120212139069,0.6413199426111909,0.447,0.23307291666666666,0.333955223880597,0.179,0.520686175580222,0.5254582484725051,0.516,0.5788150807899461,0.4515406162464986,0.806,0.455745,0.45804878048780484,0.09374364706519482,0.37419776119402987,0.05284190440038464,0.540264765784114,0.15947320086200453,0.4328347338935574,0.07510163513718811,697,536,982,1785,"[[447, 105, 119, 329], [102, 179, 310, 409], [87, 156, 516, 241], [61, 96, 37, 806]]"
5,20,True,False,0.25,0.1,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.597515,,,,,,,0.597515,0.04085675923271448,0,0,0,4000,"[[0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000]]"
5,30,False,False,0.35325,0.3155542048443108,0.3847579753618694,0.35325,0.42504118616144976,0.31695331695331697,0.645,0.32984790874524716,0.31431159420289856,0.347,0.07615593834995467,0.4077669902912621,0.042,0.4311717861205916,0.5,0.379,0.337545,0.3388402948402948,0.035752789591155444,0.33295289855072463,0.03298788686782166,0.311747572815534,0.028976963882649066,0.34426121372031654,0.04028159913823858,2035,1104,103,758,"[[645, 176, 16, 163], [481, 347, 32, 140], [530, 352, 42, 76], [379, 229, 13, 379]]"
5,30,False,True,0.493,0.4669696827671173,0.4836509959948608,0.493,0.5415041782729805,0.6113207547169811,0.486,0.21109607577807848,0.3263598326359833,0.156,0.5271711528694769,0.5356037151702786,0.519,0.5881073241479333,0.4613196814562002,0.811,0.4570425,0.462188679245283,0.09281341056127941,0.36801255230125524,0.050586764701271665,0.5378328173374614,0.15349539014268598,0.4343913538111491,0.07496642687538861,795,478,969,1758,"[[486, 96, 105, 313], [128, 156, 315, 401], [109, 139, 519, 233], [72, 87, 30, 811]]"
5,30,True,False,0.25,0.1,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.6029575,,,,,,,0.6029575,0.03873923326228851,0,0,0,4000,"[[0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000]]"
7,0,False,False,0.42575,0.35633879377878475,0.5152129670989803,0.42574999999999996,0.07954545454545454,0.75,0.042,0.2633587786259542,0.3618881118881119,0.207,0.5408805031446541,0.5682819383259912,0.516,0.5415704387990762,0.3806818181818182,0.938,0.6251725,0.3383928571428571,0.05602221452609816,0.3845104895104895,0.062115431360066184,0.6076541850220264,0.19343436607873726,0.6940137987012986,0.20107786210266326,56,572,908,2464,"[[42, 179, 114, 665], [5, 207, 261, 527], [8, 142, 516, 334], [1, 44, 17, 938]]"
7,0,False,True,0.4855,0.4602686899092149,0.5006837159437216,0.48549999999999993,0.49641693811074916,0.7121495327102804,0.381,0.23234323432343235,0.341747572815534,0.176,0.5302889095992545,0.4965095986038394,0.569,0.5820256776034237,0.4523281596452328,0.816,0.4742125,0.4559252336448598,0.09267687821558585,0.3794174757281553,0.052302801029866446,0.5617364746945899,0.16391705117028263,0.4510975609756098,0.0819598721147531,535,515,1146,1804,"[[381, 106, 157, 356], [65, 176, 368, 391], [58, 132, 569, 241], [31, 101, 52, 816]]"
7,0,True,False,0.2765,0.1882064865117929,0.3568319841935168,0.27649999999999997,0.40605355064027937,0.2646433990895296,0.872,0.1376757957068838,0.26495726495726496,0.093,0.20710059171597633,0.3977272727272727,0.14,0.001996007984031936,0.5,0.001,0.35332749999999996,0.35916843702579665,0.04196725914202625,0.3258119658119658,0.028058932169331776,0.32647727272727267,0.025608049725502364,0.28500000000000003,0.004999999999999977,3295,351,352,2,"[[872, 70, 58, 0], [810, 93, 96, 1], [746, 114, 140, 0], [867, 74, 58, 1]]"
7,1,False,False,0.4195,0.34752247854810636,0.5104385652330917,0.4195,0.06130268199233716,0.7272727272727273,0.032,0.2623376623376623,0.37407407407407406,0.202,0.5331917153478491,0.5685164212910532,0.502,0.5332578545145769,0.3718910382945124,0.942,0.62833,0.3286363636363636,0.03823319054831982,0.38583333333333325,0.062377658037331134,0.6016534541336354,0.19109088383692577,0.6945321752862219,0.20158802100393647,44,540,883,2533,"[[32, 160, 117, 691], [2, 202, 249, 547], [8, 137, 502, 353], [2, 41, 15, 942]]"
7,1,False,True,0.48775,0.4624689613928011,0.5013684593458484,0.48775,0.5003215434083601,0.7009009009009008,0.389,0.23474801061007958,0.3484251968503937,0.177,0.5319451017510648,0.504941599281222,0.562,0.5828611898016998,0.4512061403508772,0.823,0.474495,0.4586126126126126,0.09152198290266397,0.37909448818897634,0.051596241862604184,0.56303683737646,0.16442700609126282,0.4518695175438596,0.08222950387581074,555,508,1113,1824,"[[389, 104, 152, 355], [69, 177, 352, 402], [61, 133, 562, 244], [36, 94, 47, 823]]"
7,1,True,False,0.3235,0.2664987511702453,0.3043494179290219,0.3235,0.43961076130509447,0.3079390537289495,0.768,0.24603174603174602,0.28403141361256545,0.217,0.35435435435435436,0.44360902255639095,0.295,0.025998142989786442,0.18181818181818182,0.014,0.33548500000000003,0.34396551724137925,0.04233691306522057,0.31752617801047117,0.030425096343095398,0.3291578947368421,0.03871873555251917,0.29363636363636364,0.020633417033181174,2494,764,665,77,"[[768, 146, 75, 11], [575, 217, 191, 17], [430, 240, 295, 35], [721, 161, 104, 14]]"
7,3,False,False,0.4225,0.3517762351724546,0.5045499491040641,0.4225,0.051923076923076926,0.675,0.027,0.2858942065491184,0.38605442176870747,0.227,0.53470715835141,0.5841232227488151,0.493,0.5345804988662132,0.37302215189873417,0.943,0.6163625,0.32875000000000004,0.03340565071960132,0.38219387755102047,0.0598107829612185,0.5835781990521327,0.18186759492543023,0.6863251582278481,0.20013856030950103,40,588,844,2528,"[[27, 172, 104, 697], [2, 227, 231, 540], [9, 150, 493, 348], [2, 39, 16, 943]]"
7,3,False,True,0.489,0.463767014053141,0.5027203223299284,0.489,0.5019255455712451,0.7007168458781362,0.391,0.23755806237558064,0.3530571992110454,0.179,0.5308056872037915,0.5045045045045045,0.56,0.5847787610619469,0.4526027397260274,0.826,0.47429000000000004,0.4580286738351254,0.09126973239997556,0.3786587771203156,0.05157648747290791,0.5631801801801801,0.16415734586599937,0.45176438356164383,0.08236477064739564,558,507,1110,1825,"[[391, 100, 154, 355], [70, 179, 350, 401], [62, 135, 560, 243], [35, 93, 46, 826]]"
7,3,True,False,0.2475,0.14174657655073386,0.2679920009643723,0.2475,0.017699115044247787,0.5294117647058824,0.009,0.017921146953405017,0.08620689655172414,0.01,0.1318242343541944,0.19721115537848605,0.099,0.3995418098510882,0.25913818722139675,0.872,0.40731,0.3,0.030097879542273002,0.31310344827586206,0.02394007580373763,0.3578685258964143,0.044663846773245926,0.4184754829123329,0.060171323572674136,17,116,502,3365,"[[9, 69, 177, 745], [3, 10, 115, 872], [5, 20, 99, 876], [0, 17, 111, 872]]"
7,5,False,False,0.42475,0.35806190588316145,0.507125524515712,0.42474999999999996,0.07014218009478673,0.6727272727272727,0.037,0.3002481389578164,0.3954248366013072,0.242,0.525909592061742,0.585995085995086,0.477,0.5359477124183006,0.3743549027391822,0.943,0.594525,0.32290909090909087,0.03802739334516763,0.37661764705882356,0.05670267785130981,0.545061425061425,0.15773639460421232,0.6693807066296149,0.19807352633552763,55,612,814,2519,"[[37, 164, 105, 694], [4, 242, 220, 534], [11, 164, 477, 348], [3, 42, 12, 943]]"
7,5,False,True,0.488,0.46258254846255853,0.5015667526317097,0.48800000000000004,0.5044929396662388,0.7043010752688172,0.393,0.2328675981370592,0.34791252485089463,0.175,0.5291055371509702,0.5022461814914645,0.559,0.583864118895966,0.45180722891566266,0.825,0.474065,0.458100358422939,0.09123393834121094,0.37833001988071574,0.051324353845069684,0.5624618149146451,0.1639441280233233,0.4514348302300109,0.08235725060800296,558,503,1113,1826,"[[393, 99, 154, 354], [67, 175, 355, 403], [62, 135, 559, 244], [36, 94, 45, 825]]"
7,5,True,False,0.2495,0.10307669148242617,0.09221247374614572,0.2495,0.0,0.0,0.0,0.0,0.0,0.0,0.011417697431018078,0.11764705882352941,0.006,0.4008890684986866,0.25120283616105343,0.992,0.5134975,,,,,0.4096078431372549,0.03029015139972944,0.514839199797417,0.052252437915723905,0,0,51,3949,"[[0, 0, 20, 980], [0, 0, 17, 983], [0, 0, 6, 994], [0, 0, 8, 992]]"
7,10,False,False,0.41175,0.35327725828471845,0.48151971695363377,0.41175,0.09751609935602576,0.6091954022988506,0.053,0.3120260021668472,0.3404255319148936,0.288,0.4630421502748931,0.5949764521193093,0.379,0.5405247813411078,0.3814814814814815,0.927,0.5131074999999999,0.3186206896551724,0.035628105068733915,0.36593380614657217,0.05002614320249521,0.4196232339089481,0.06818238510898081,0.5958148148148148,0.17560446654174305,87,846,637,2430,"[[53, 221, 70, 656], [14, 288, 177, 521], [15, 280, 379, 326], [5, 57, 11, 927]]"
7,10,False,True,0.4885,0.4631177178002448,0.5008746976389545,0.48850000000000005,0.5015994881637876,0.6962699822380106,0.392,0.23623092236230922,0.3510848126232742,0.178,0.5284090909090909,0.5017985611510791,0.558,0.5862313697657914,0.45434543454345433,0.826,0.47374750000000004,0.4577619893428063,0.091023196022551,0.37838264299802754,0.052078566183569756,0.5610791366906475,0.16360293944467547,0.45187568756875685,0.08220725607426586,563,507,1112,1818,"[[392, 105, 153, 350], [68, 178, 353, 401], [66, 135, 558, 241], [37, 89, 48, 826]]"
7,10,True,False,0.25,0.10002000400080016,0.06251562890722681,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40008001600320064,0.25006251562890724,1.0,0.5808424999999999,,,,,0.45,0.0,0.5808752188047012,0.04298134516920131,0,0,1,3999,"[[0, 0, 1, 999], [0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000]]"
7,20,False,False,0.39325,0.3490570093952251,0.42440166975077154,0.39325,0.28314917127071826,0.4575892857142857,0.205,0.36976942783945344,0.3226527570789866,0.433,0.19516129032258064,0.5041666666666667,0.121,0.5481481481481482,0.4131979695431472,0.814,0.38748499999999997,0.32252232142857146,0.03512254620260078,0.3429880774962742,0.03980314646962248,0.3336666666666667,0.033873129304640405,0.4391269035532995,0.0987400275093338,448,1342,240,1970,"[[205, 253, 34, 508], [82, 433, 76, 409], [128, 512, 121, 239], [33, 144, 9, 814]]"
7,20,False,True,0.4895,0.4633166615189378,0.49771389632630914,0.48950000000000005,0.5103969754253308,0.6899488926746167,0.405,0.22535211267605634,0.3421588594704684,0.168,0.5299952763344355,0.5022381378692927,0.561,0.5875222816399287,0.4565096952908587,0.824,0.47346750000000004,0.4580579216354344,0.09079420568781403,0.37877800407331974,0.05228129311585133,0.5571978513876455,0.16158383849256228,0.45242105263157895,0.08233409407463844,587,491,1117,1805,"[[405, 102, 148, 345], [73, 168, 363, 396], [67, 132, 561, 240], [42, 89, 45, 824]]"
7,20,True,False,0.25,0.1,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.5999975,,,,,,,0.5999975,0.03953700790082629,0,0,0,4000,"[[0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000]]"
7,30,False,False,0.339,0.304666727426894,0.35984945365254056,0.339,0.38149466192170817,0.29613259668508285,0.536,0.3030878859857482,0.28868778280542984,0.319,0.06751824817518248,0.3854166666666667,0.037,0.46656611362493716,0.4691607684529828,0.464,0.3369125,0.33355248618784533,0.03394875496144343,0.3308235294117647,0.03249156644124281,0.31187499999999996,0.02509616919638002,0.3522952477249747,0.04224117988076586,1810,1105,96,989,"[[536, 200, 14, 250], [462, 319, 37, 182], [513, 357, 37, 93], [299, 229, 8, 464]]"
7,30,False,True,0.4955,0.467182168995642,0.49334281724962137,0.49550000000000005,0.5300059417706476,0.6530014641288433,0.446,0.20899653979238755,0.3393258426966292,0.151,0.5403576607056549,0.5229186155285314,0.559,0.589368533713878,0.4581253466444814,0.826,0.47320249999999997,0.457774524158126,0.09257039802028769,0.375752808988764,0.05007573610085194,0.5577829747427502,0.15448652282468658,0.4529506378258458,0.0820666997601407,683,445,1069,1803,"[[446, 97, 130, 327], [98, 151, 344, 407], [83, 115, 559, 243], [56, 82, 36, 826]]"
7,30,True,False,0.25,0.1,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.6036375,,,,,,,0.6036375,0.037404459543615924,0,0,0,4000,"[[0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000], [0, 0, 0, 1000]]"
9,0,False,False,0.41625,0.3378398442719628,0.49269926449382095,0.41625,0.021632251720747297,0.6470588235294118,0.011,0.25857519788918204,0.3798449612403101,0.196,0.5426603073661898,0.5772266065388951,0.512,0.5284916201117319,0.36666666666666664,0.946,0.6699275,0.3688235294117647,0.07977043186110977,0.39618217054263566,0.06764274134971356,0.634520856820744,0.19986232962999384,0.7388333333333333,0.20129097717866057,17,516,887,2580,"[[11, 158, 114, 717], [2, 196, 245, 557], [4, 124, 512, 360], [0, 38, 16, 946]]"
9,0,False,True,0.4825,0.4493215206829082,0.505543466085937,0.4825,0.46302695231513474,0.7494407158836689,0.335,0.20694444444444443,0.3386363636363636,0.149,0.544425087108014,0.48225308641975306,0.625,0.5828895988640398,0.4518436984039626,0.821,0.492835,0.45357941834451904,0.08623718567906262,0.38145454545454544,0.05311798811285142,0.580925925925926,0.16600351608486405,0.46663181067694004,0.08777688068191442,447,440,1296,1817,"[[335, 94, 209, 362], [46, 149, 405, 400], [44, 97, 625, 234], [22, 100, 57, 821]]"
9,0,True,False,0.28,0.204516650854658,0.3690463884260927,0.27999999999999997,0.4067117455547208,0.27129969929836284,0.812,0.16475354490209318,0.25363825363825365,0.122,0.2406311637080868,0.3512476007677543,0.183,0.005970149253731343,0.6,0.003,0.345355,0.3519779485466087,0.03905537864285633,0.3246777546777546,0.026757362519736174,0.326852207293666,0.027758127925946133,0.298,0.007483314773547889,2993,481,521,5,"[[812, 93, 95, 0], [724, 122, 153, 1], [646, 170, 183, 1], [811, 96, 90, 3]]"
9,1,False,False,0.40975,0.331153988505237,0.49893934855310945,0.40975,0.021653543307086614,0.6875,0.011,0.24335106382978725,0.3630952380952381,0.183,0.5372972972972972,0.5847058823529412,0.497,0.5223140495867769,0.36045627376425854,0.948,0.6720274999999999,0.313125,0.030561157945994122,0.39482142857142855,0.06479491346284519,0.6302705882352941,0.1960385249194534,0.7408288973384031,0.2005609936372128,16,504,850,2630,"[[11, 151, 102, 736], [1, 183, 239, 577], [3, 131, 497, 369], [1, 39, 12, 948]]"
9,1,False,True,0.488,0.455479109824947,0.5091724483856199,0.488,0.47761194029850745,0.7426160337552743,0.352,0.21309192200557103,0.35091743119266056,0.153,0.5408299866131191,0.48831587429492346,0.606,0.5903825903825903,0.45484045429962144,0.841,0.49210249999999994,0.4532700421940929,0.08697241711494964,0.38068807339449545,0.0526062397749608,0.5838436744560838,0.1649949714098202,0.4667550027041644,0.08813717250385351,474,436,1241,1849,"[[352, 88, 198, 362], [50, 153, 389, 408], [49, 107, 606, 238], [23, 88, 48, 841]]"
9,1,True,False,0.3275,0.28611856046371553,0.3162016054977932,0.32749999999999996,0.43253234750462105,0.34310850439882695,0.585,0.2786022020105314,0.26721763085399447,0.291,0.3856332703213611,0.3655913978494624,0.408,0.047706422018348627,0.28888888888888886,0.026,0.3265875,0.3305923753665689,0.039302583626205506,0.3171166207529844,0.03104169696656677,0.3322401433691756,0.043076156216496936,0.2952222222222223,0.02114646163087746,1705,1089,1116,90,"[[585, 205, 194, 16], [363, 291, 326, 20], [259, 305, 408, 28], [498, 288, 188, 26]]"
9,3,False,False,0.41625,0.34061108549443053,0.4936564867364525,0.41625,0.021611001964636542,0.6111111111111112,0.011,0.2782152230971129,0.40458015267175573,0.212,0.54006586169045,0.5985401459854015,0.492,0.5225522552255225,0.3603945371775417,0.95,0.66007,0.3194444444444444,0.02798257835436229,0.3931106870229008,0.06352599966847546,0.6077858880778588,0.1865670473543436,0.7317678300455236,0.20103522093816925,18,524,822,2636,"[[11, 146, 98, 745], [1, 212, 222, 565], [3, 129, 492, 376], [3, 37, 10, 950]]"
9,3,False,True,0.48825,0.45519063793749936,0.5094605558312815,0.48824999999999996,0.47761194029850745,0.7426160337552743,0.352,0.21037868162692847,0.352112676056338,0.15,0.544,0.4896,0.612,0.5887719298245614,0.4535135135135135,0.839,0.492105,0.4534810126582279,0.08775152311075417,0.3817840375586854,0.052021215685052025,0.582032,0.16505329737996752,0.46664324324324324,0.08832573173644627,474,426,1250,1850,"[[352, 86, 198, 364], [51, 150, 391, 408], [48, 101, 612, 239], [23, 89, 49, 839]]"
