test_set,blur_size,noise_level,accuracy,f1,precision_overall,recall_overall,precision_immune,precision_other,precision_stromal,precision_tumour,recall_immune,recall_other,recall_stromal,recall_tumour,f1_immune,f1_other,f1_stromal,f1_tumour,confidence_overall,confidence_immune_avg,confidence_other_avg,confidence_stromal_avg,confidence_tumour_avg,confidence_immune_std,confidence_other_std,confidence_stromal_std,confidence_tumour_std,count_pred_immune,count_pred_other,count_pred_stromal,count_pred_tumour,confusion_matrix
3,1,10,0.255,0.13625203338138006,0.1288084137482381,0.255,0.2608695652173913,0.0,0.2543640897755611,0.0,0.102,0.0,0.918,0.0,0.1466570812365205,0.0,0.3983510522889998,0.0,0.7348937,0.59491813,nan,0.75005865,nan,0.07415283,nan,0.116074,nan,391,0,3609,0,"[[102, 0, 898, 0], [113, 0, 887, 0], [82, 0, 918, 0], [94, 0, 906, 0]]"
3,3,10,0.256,0.13804322100438382,0.12866112357114032,0.256,0.2589928057553957,0.0,0.2556516885291655,0.0,0.108,0.0,0.916,0.0,0.1524347212420607,0.0,0.3997381627754746,0.0,0.73344946,0.5942911,nan,0.7496451,nan,0.07519107,nan,0.116503455,nan,417,0,3583,0,"[[108, 0, 892, 0], [121, 0, 879, 0], [84, 0, 916, 0], [104, 0, 896, 0]]"
3,5,10,0.2535,0.1340103922959885,0.12055179425743043,0.2535,0.22535211267605634,0.0,0.25685506435366534,0.0,0.096,0.0,0.918,0.0,0.13464235624123422,0.0,0.40139921294271974,0.0,0.7341327,0.594391,nan,0.75078905,nan,0.07735474,nan,0.11819755,nan,426,0,3574,0,"[[96, 0, 904, 0], [118, 0, 882, 0], [82, 0, 918, 0], [130, 0, 870, 0]]"
3,7,10,0.24425,0.12803487947829428,0.11372487908598905,0.24425,0.20608899297423888,0.0,0.24881052336971732,0.0,0.088,0.0,0.889,0.0,0.12333566923615978,0.0,0.3888038486770173,0.0,0.73235774,0.5937465,nan,0.7489229,nan,0.07009115,nan,0.115920864,nan,427,0,3573,0,"[[88, 0, 912, 0], [107, 0, 893, 0], [111, 0, 889, 0], [121, 0, 879, 0]]"
3,9,10,0.2565,0.13978682732065378,0.12854460709968682,0.2565,0.257847533632287,0.0,0.2563308947664603,0.0,0.115,0.0,0.911,0.0,0.1590594744121715,0.0,0.4000878348704436,0.0,0.730554,0.5900515,nan,0.74818593,nan,0.07057133,nan,0.11566007,nan,446,0,3554,0,"[[115, 0, 885, 0], [117, 0, 883, 0], [89, 0, 911, 0], [125, 0, 875, 0]]"
3,19,10,0.255,0.1382127192982456,0.12690245148110316,0.255,0.25227272727272726,0.0,0.25533707865168537,0.0,0.111,0.0,0.909,0.0,0.15416666666666667,0.0,0.3986842105263158,0.0,0.7285295,0.5919242,nan,0.74541336,nan,0.0784618,nan,0.11601372,nan,440,0,3560,0,"[[111, 0, 889, 0], [106, 0, 894, 0], [91, 0, 909, 0], [132, 0, 868, 0]]"
3,0,20,0.2625,0.1714876403973836,0.13148411863042536,0.2625,0.2645161290322581,0.0,0.2614203454894434,0.0,0.369,0.0,0.681,0.0,0.3081419624217119,0.0,0.37780859916782245,0.0,0.7447561,0.70487386,nan,0.7661134,nan,0.13207465,nan,0.13895562,nan,1395,0,2605,0,"[[369, 0, 631, 0], [346, 0, 654, 0], [319, 0, 681, 0], [361, 0, 639, 0]]"
3,1,20,0.24825,0.1618095271540664,0.12364218274661407,0.24825,0.24398868458274398,0.0,0.2505800464037123,0.0,0.345,0.0,0.648,0.0,0.28583264291632143,0.0,0.36140546569994425,0.0,0.742507,0.70666605,nan,0.7621044,nan,0.13155656,nan,0.13773666,nan,1414,0,2586,0,"[[345, 0, 655, 0], [366, 0, 634, 0], [352, 0, 648, 0], [351, 0, 649, 0]]"
3,3,20,0.25075,0.1620361823727312,0.12354644474320076,0.25075,0.2350826743350108,0.0,0.25910310463779224,0.0,0.327,0.0,0.676,0.0,0.27352572145545795,0.0,0.3746190080354669,0.0,0.7453124,0.7078609,nan,0.76527977,nan,0.13151337,nan,0.13800605,nan,1391,0,2609,0,"[[327, 0, 673, 0], [367, 0, 633, 0], [324, 0, 676, 0], [373, 0, 627, 0]]"
3,5,20,0.253,0.16462334152878375,0.1255364994067974,0.253,0.2443820224719101,0.0,0.2577639751552795,0.0,0.348,0.0,0.664,0.0,0.2871287128712871,0.0,0.3713646532438479,0.0,0.745133,0.7045374,nan,0.7675741,nan,0.12936738,nan,0.13847627,nan,1424,0,2576,0,"[[348, 0, 652, 0], [377, 0, 623, 0], [336, 0, 664, 0], [363, 0, 637, 0]]"
3,7,20,0.248,0.16167734420500876,0.12289651365524298,0.248,0.23754266211604094,0.0,0.25404339250493096,0.0,0.348,0.0,0.644,0.0,0.2823529411764706,0.0,0.36435643564356435,0.0,0.7430431,0.7113931,nan,0.76133394,nan,0.1315818,nan,0.13843246,nan,1465,0,2535,0,"[[348, 0, 652, 0], [379, 0, 621, 0], [356, 0, 644, 0], [382, 0, 618, 0]]"
3,9,20,0.2495,0.16298381246244237,0.12451306230868724,0.2495,0.24737210932025228,0.0,0.25068013991449667,0.0,0.353,0.0,0.645,0.0,0.2908941079522044,0.0,0.3610411418975651,0.0,0.74475116,0.70572215,nan,0.7663968,nan,0.13145801,nan,0.13919252,nan,1427,0,2573,0,"[[353, 0, 647, 0], [345, 0, 655, 0], [355, 0, 645, 0], [374, 0, 626, 0]]"
3,19,20,0.2555,0.16499782032562843,0.12561507898909124,0.2555,0.2369735902926481,0.0,0.26548672566371684,0.0,0.332,0.0,0.69,0.0,0.27655143690129114,0.0,0.3834398444012226,0.0,0.74813265,0.71366197,nan,0.7667142,nan,0.13424985,nan,0.13880862,nan,1401,0,2599,0,"[[332, 0, 668, 0], [373, 0, 627, 0], [310, 0, 690, 0], [386, 0, 614, 0]]"
3,0,30,0.24775,0.16522497425893293,0.12396855274165336,0.24775,0.24074074074074073,0.0,0.2551334702258727,0.0,0.494,0.0,0.497,0.0,0.3237221494102228,0.0,0.33717774762550884,0.0,0.788652,0.7912172,nan,0.7859499,nan,0.14876848,nan,0.14606704,nan,2052,0,1948,0,"[[494, 0, 506, 0], [535, 0, 465, 0], [503, 0, 497, 0], [520, 0, 480, 0]]"
3,1,30,0.2545,0.16978440336980652,0.12745400017429298,0.2545,0.24495677233429394,0.0,0.264859228362878,0.0,0.51,0.0,0.508,0.0,0.3309539260220636,0.0,0.34818368745716244,0.0,0.79002696,0.7924751,nan,0.78736955,nan,0.1461601,nan,0.14861763,nan,2082,0,1918,0,"[[510, 0, 490, 0], [531, 0, 469, 0], [492, 0, 508, 0], [549, 0, 451, 0]]"
3,3,30,0.2495,0.16632990647196244,0.12474640466502916,0.2495,0.24661654135338346,0.0,0.2523690773067332,0.0,0.492,0.0,0.506,0.0,0.3285475792988314,0.0,0.3367720465890183,0.0,0.7874613,0.7922192,nan,0.7827271,nan,0.14957832,nan,0.14769746,nan,1995,0,2005,0,"[[492, 0, 508, 0], [501, 0, 499, 0], [494, 0, 506, 0], [508, 0, 492, 0]]"
3,5,30,0.25025,0.166824448356185,0.12518351976829997,0.25025,0.24747717443536763,0.0,0.2532569046378322,0.0,0.515,0.0,0.486,0.0,0.3343070431678027,0.0,0.3329907502569373,0.0,0.7860243,0.79217196,nan,0.77935773,nan,0.15036893,nan,0.14471053,nan,2081,0,1919,0,"[[515, 0, 485, 0], [524, 0, 476, 0], [514, 0, 486, 0], [528, 0, 472, 0]]"
3,7,30,0.25225,0.1682030494111367,0.12625128384979584,0.25225,0.24688995215311005,0.0,0.2581151832460733,0.0,0.516,0.0,0.493,0.0,0.3339805825242718,0.0,0.33883161512027493,0.0,0.78827655,0.78859377,nan,0.7879295,nan,0.14887731,nan,0.14737818,nan,2090,0,1910,0,"[[516, 0, 484, 0], [517, 0, 483, 0], [507, 0, 493, 0], [550, 0, 450, 0]]"
3,9,30,0.2475,0.16513193082545907,0.12416465378421901,0.2475,0.23796296296296296,0.0,0.25869565217391305,0.0,0.514,0.0,0.476,0.0,0.32531645569620254,0.0,0.3352112676056338,0.0,0.79000944,0.7921179,nan,0.78753436,nan,0.14696702,nan,0.14374514,nan,2160,0,1840,0,"[[514, 0, 486, 0], [580, 0, 420, 0], [524, 0, 476, 0], [542, 0, 458, 0]]"
3,19,30,0.257,0.1714349276974416,0.1287218045112782,0.257,0.24857142857142858,0.0,0.26631578947368423,0.0,0.522,0.0,0.506,0.0,0.3367741935483871,0.0,0.3489655172413793,0.0,0.7909319,0.7954056,nan,0.7859872,nan,0.1468835,nan,0.14660399,nan,2100,0,1900,0,"[[522, 0, 478, 0], [535, 0, 465, 0], [494, 0, 506, 0], [549, 0, 451, 0]]"
