blur_size,noise_level,Model_Label,accuracy,f1,precision,recall,f1_immune,precision_immune,recall_immune,f1_other,precision_other,recall_other,f1_stromal,precision_stromal,recall_stromal,f1_tumour,precision_tumour,recall_tumour,confidence_overall,confidence_immune_avg,confidence_immune_std,confidence_other_avg,confidence_other_std,confidence_stromal_avg,confidence_stromal_std,confidence_tumour_avg,confidence_tumour_std,count_pred_immune,count_pred_other,count_pred_stromal,count_pred_tumour,test_set,confusion_matrix
3,20,ResNet,0.25375,0.1665476775361649,0.1271126619128993,0.25375,0.303941487200325,0.2559890485968514,0.374,0.0,0.0,0.0,0.3622492229443345,0.2524615990547459,0.641,0.0,0.0,0.0,0.7428872,0.7081477,0.13389985,,,0.76287717,0.13888246,,,1461.0,0.0,2539.0,0.0,1.0,"[[374, 0, 626, 0], [362, 0, 638, 0], [359, 0, 641, 0], [366, 0, 634, 0]]"
3,20,XGBoost (PCA),0.58925,0.575943585093617,0.5983524151634199,0.58925,0.6246482836240855,0.7142857142857143,0.555,0.4083898827884022,0.533011272141707,0.331,0.6056056056056056,0.6062124248496994,0.605,0.6651305683563749,0.5399002493765586,0.866,0.5211897,0.5900471,0.16838874,0.43834084,0.08236627,0.5571396,0.13410044,0.49754184,0.12476801,777.0,621.0,998.0,1604.0,1.0,"[[555, 102, 118, 225], [97, 331, 244, 328], [81, 129, 605, 185], [44, 59, 31, 866]]"
3,30,CNN,0.25,0.1,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.0,0.0,0.0,0.9696454,0.0,0.0,0.0,0.0,0.9696454,0.017101783,0.0,0.0,0.0,0.0,4000.0,0.0,1.0,"[[0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]"
3,30,RF (PCA),0.49525,0.4734960896520713,0.4884933137222367,0.4952499999999999,0.5427239772138788,0.5628356605800214,0.524,0.2491760052735662,0.3655705996131528,0.189,0.5180398492191707,0.5612602100350058,0.481,0.5840445269016697,0.4643067846607669,0.787,0.44439,0.4569709989258861,0.0969949017948372,0.3645261121856866,0.0486929529827952,0.5292998833138857,0.1486248907305811,0.4189085545722714,0.0701649166716462,931.0,517.0,857.0,1695.0,1.0,"[[524, 95, 85, 296], [156, 189, 272, 383], [148, 142, 481, 229], [103, 91, 19, 787]]"
3,30,ResNet,0.25075,0.1671419637273296,0.1254060397433891,0.25075,0.336260162601626,0.2491566265060241,0.517,0.0,0.0,0.0,0.3323076923076923,0.2524675324675324,0.486,0.0,0.0,0.0,0.7863111,0.7899093,0.14564556,,,0.78243256,0.15015237,,,2075.0,0.0,1925.0,0.0,1.0,"[[517, 0, 483, 0], [508, 0, 492, 0], [514, 0, 486, 0], [536, 0, 464, 0]]"
3,30,XGBoost (PCA),0.57775,0.5611995965512947,0.5785940036106133,0.57775,0.6248021108179419,0.6614525139664804,0.592,0.3696622052262587,0.5096660808435852,0.29,0.5898617511520737,0.6044071353620147,0.576,0.6604723190089044,0.5388502842703727,0.853,0.51744753,0.5849187,0.1715352,0.42332873,0.07857135,0.55035573,0.12963071,0.49331945,0.12330927,895.0,569.0,953.0,1583.0,1.0,"[[592, 94, 98, 216], [128, 290, 252, 330], [109, 131, 576, 184], [66, 54, 27, 853]]"
5,0,CNN,0.41625,0.4016532714741617,0.4480479016767649,0.41625,0.4048582995951417,0.6224066390041494,0.3,0.1935129191863661,0.2148962148962149,0.176,0.4960718294051627,0.5652173913043478,0.442,0.512170037709976,0.3896713615023474,0.747,0.60772926,0.5390469,0.14254147,0.663768,0.16444714,0.5746966,0.12583314,0.61453193,0.12768227,482.0,819.0,782.0,1917.0,1.0,"[[300, 301, 59, 340], [81, 176, 270, 473], [100, 101, 442, 357], [1, 241, 11, 747]]"
5,0,RF (PCA),0.48725,0.4656924546925389,0.4914008587157333,0.48725,0.5155772755039707,0.6624803767660911,0.422,0.2375478927203065,0.3286219081272085,0.186,0.5265225933202358,0.5173745173745173,0.536,0.5831220572256429,0.4571266325951164,0.805,0.454845,0.4552119309262167,0.0945176666459897,0.3718727915194346,0.053148482604506,0.5373841698841699,0.162517035342251,0.4328222600795003,0.0745087007614323,637.0,566.0,1036.0,1761.0,1.0,"[[422, 115, 123, 340], [88, 186, 334, 392], [79, 161, 536, 224], [48, 104, 43, 805]]"
5,0,ResNet,0.40925,0.3520480165585667,0.7167615778583374,0.40925,0.4647001934235977,0.3064413265306122,0.961,0.2534013605442177,0.8465909090909091,0.149,0.1183098591549295,0.9692307692307692,0.063,0.5717806531115218,0.7447833065810594,0.464,0.74448276,0.7747684,0.15819179,0.5823482,0.1297646,0.5587693,0.108416036,0.657213,0.14605808,3136.0,176.0,65.0,623.0,1.0,"[[961, 5, 2, 32], [782, 149, 0, 69], [862, 17, 63, 58], [531, 5, 0, 464]]"
5,0,XGBoost (PCA),0.56325,0.545711728488888,0.5844368241985576,0.56325,0.5708908406524467,0.765993265993266,0.455,0.3639774859287054,0.4858096828046744,0.291,0.5998098859315589,0.5715579710144928,0.631,0.6481687014428413,0.5143863769817968,0.876,0.5206145,0.5717498,0.15509652,0.44225076,0.08620316,0.5642813,0.13540334,0.502034,0.123674124,594.0,599.0,1104.0,1703.0,1.0,"[[455, 118, 146, 281], [72, 291, 286, 351], [51, 123, 631, 195], [16, 67, 41, 876]]"
5,1,CNN,0.401,0.382297716439988,0.456233216154171,0.401,0.3290371493555724,0.6802507836990596,0.217,0.1932418162618796,0.2046979865771812,0.183,0.5052283984589984,0.5618115055079559,0.459,0.5016835016835017,0.3781725888324873,0.745,0.62387794,0.52894455,0.1397856,0.6690503,0.1702933,0.5973856,0.13518153,0.62973785,0.1331986,319.0,894.0,817.0,1970.0,1.0,"[[217, 349, 63, 371], [42, 183, 286, 489], [59, 117, 459, 365], [1, 245, 9, 745]]"
5,1,RF (PCA),0.48625,0.4641720940057116,0.4890834137550595,0.48625,0.5177177177177177,0.6481203007518797,0.431,0.2341526520051746,0.3315018315018315,0.181,0.5262106839740389,0.5254237288135594,0.527,0.5786073223259153,0.4512877939529675,0.806,0.4556475,0.4564210526315789,0.0939803379313405,0.3716483516483517,0.0521956814683897,0.5408374875373879,0.1618280924806346,0.4331970884658455,0.0747180014799806,665.0,546.0,1003.0,1786.0,1.0,"[[431, 110, 118, 341], [93, 181, 322, 404], [83, 155, 527, 235], [58, 100, 36, 806]]"
5,1,ResNet,0.2935,0.1818539078268235,0.1592322127781694,0.2935,0.2990110529377545,0.3574408901251738,0.257,0.0,0.0,0.0,0.4284045783695398,0.2794879609875038,0.917,0.0,0.0,0.0,0.64981216,0.5848292,0.07956478,,,0.6640526,0.10048897,,,719.0,0.0,3281.0,0.0,1.0,"[[257, 0, 743, 0], [118, 0, 882, 0], [83, 0, 917, 0], [261, 0, 739, 0]]"
5,1,XGBoost (PCA),0.5605,0.542787024862564,0.5795187558564844,0.5605,0.573729863692689,0.754071661237785,0.463,0.3561128526645768,0.4773109243697479,0.284,0.5954567423876269,0.5762394761459307,0.616,0.6458486407053637,0.5104529616724739,0.879,0.5208677,0.5744711,0.15499675,0.44008675,0.083745115,0.563644,0.13480495,0.5031118,0.12455624,614.0,595.0,1069.0,1722.0,1.0,"[[463, 118, 141, 278], [73, 284, 277, 366], [55, 130, 616, 199], [23, 63, 35, 879]]"
5,3,CNN,0.37125,0.3266232312968129,0.502027011327313,0.37125,0.069164265129683,0.8780487804878049,0.036,0.2116257947320617,0.1938435940099833,0.233,0.5209643605870021,0.5473568281938326,0.497,0.5047385047385048,0.3888588426176311,0.719,0.6693378,0.5234805,0.12779067,0.69201815,0.17736694,0.6674659,0.14670381,0.6587473,0.13232276,41.0,1202.0,908.0,1849.0,1.0,"[[36, 495, 97, 372], [2, 233, 304, 461], [3, 203, 497, 297], [0, 271, 10, 719]]"
