blur_size,noise_level,accuracy,f1,precision,recall,f1_immune,precision_immune,recall_immune,f1_other,precision_other,recall_other,f1_stromal,precision_stromal,recall_stromal,f1_tumour,precision_tumour,recall_tumour,confidence_overall,confidence_immune_avg,confidence_immune_std,confidence_other_avg,confidence_other_std,confidence_stromal_avg,confidence_stromal_std,confidence_tumour_avg,confidence_tumour_std,count_pred_immune,count_pred_other,count_pred_stromal,count_pred_tumour,confusion_matrix,Model_Label,test_set
3,1,0.509,0.4588288437789216,0.0,0.0,0.6041767848470131,0.5873465533522191,0.622,0.110759493670886,0.2651515151515151,0.07,0.4988789237668161,0.5676020408163265,0.445,0.6215001728309714,0.4749075541468568,0.899,0.6337894,0.64408433,0.18627271,0.5755389,0.15722698,0.5924472,0.12737589,0.6532761,0.14692655,1059,264,784,1893,"[[622, 70, 59, 249], [209, 70, 271, 450], [217, 43, 445, 295], [11, 81, 9, 899]]",CNN,1.0
5,1,0.401,0.382297716439988,0.0,0.0,0.3290371493555724,0.6802507836990596,0.217,0.1932418162618796,0.2046979865771812,0.183,0.5052283984589984,0.5618115055079559,0.459,0.5016835016835017,0.3781725888324873,0.745,0.62387794,0.52894455,0.1397856,0.6690503,0.1702933,0.5973856,0.13518153,0.62973785,0.1331986,319,894,817,1970,"[[217, 349, 63, 371], [42, 183, 286, 489], [59, 117, 459, 365], [1, 245, 9, 745]]",CNN,1.0
7,1,0.349,0.3334143742265286,0.0,0.0,0.1641921397379912,0.6482758620689655,0.094,0.2340080971659919,0.1965986394557823,0.289,0.5079702444208289,0.5419501133786848,0.478,0.4274870155813024,0.3559547571523619,0.535,0.6377511,0.5069451,0.13355505,0.7057031,0.17677002,0.61258507,0.13838801,0.59867835,0.12298608,145,1470,882,1503,"[[94, 537, 85, 284], [23, 289, 306, 382], [28, 192, 478, 302], [0, 452, 13, 535]]",CNN,1.0
9,1,0.33625,0.3253802567573399,0.0,0.0,0.1552028218694885,0.6567164179104478,0.088,0.2576991150442478,0.1994520547945205,0.364,0.5224489795918368,0.5333333333333333,0.512,0.3661701105237866,0.3524514338575393,0.381,0.6504796,0.4969201,0.12967147,0.724436,0.1804001,0.62595916,0.139528,0.56643355,0.11376521,134,1825,960,1081,"[[88, 605, 106, 201], [22, 364, 325, 289], [24, 254, 512, 210], [0, 602, 17, 381]]",CNN,1.0
19,1,0.326,0.302733953385493,0.0,0.0,0.1934369602763385,0.7088607594936709,0.112,0.2910539215686274,0.2098056537102473,0.475,0.5324794144556267,0.490725126475548,0.582,0.1939655172413793,0.3443877551020408,0.135,0.68858486,0.5085762,0.13364959,0.75827146,0.18997818,0.65008163,0.14936495,0.4751554,0.09258115,158,2264,1186,392,"[[112, 652, 157, 79], [24, 475, 401, 100], [21, 319, 582, 78], [1, 818, 46, 135]]",CNN,1.0
0,3,0.57425,0.5422544337459859,0.0,0.0,0.7102330293819655,0.7197125256673511,0.701,0.161925601750547,0.2991913746630728,0.111,0.5647688192586932,0.4570191713048855,0.739,0.732090284592738,0.7186897880539499,0.746,0.6292581,0.6572203,0.16968144,0.5147561,0.14409289,0.64529735,0.15778981,0.6189593,0.16492067,974,371,1617,1038,"[[701, 22, 228, 49], [148, 111, 565, 176], [110, 84, 739, 67], [15, 154, 85, 746]]",CNN,1.0
1,3,0.58625,0.5354531960971594,0.0,0.0,0.7021569527306104,0.648854961832061,0.765,0.1245011971268954,0.308300395256917,0.078,0.5641699518177836,0.5019485580670304,0.644,0.750984682713348,0.667704280155642,0.858,0.644981,0.6766533,0.18487933,0.52933884,0.15477458,0.6388214,0.1560361,0.64483994,0.1605578,1179,253,1283,1285,"[[765, 23, 140, 72], [214, 78, 463, 245], [180, 66, 644, 110], [20, 86, 36, 858]]",CNN,1.0
3,3,0.48625,0.4568712100966005,0.0,0.0,0.5352286773794809,0.7006472491909385,0.433,0.1640419947506561,0.2385496183206107,0.125,0.5264750378214826,0.5310274669379451,0.522,0.6017391304347826,0.4613333333333333,0.865,0.639789,0.6057112,0.18031155,0.5842113,0.1639475,0.6455817,0.14955138,0.6635162,0.150621,618,524,983,1875,"[[433, 152, 110, 305], [90, 125, 339, 446], [92, 127, 522, 259], [3, 120, 12, 865]]",CNN,1.0
5,3,0.37125,0.3266232312968129,0.0,0.0,0.069164265129683,0.8780487804878049,0.036,0.2116257947320617,0.1938435940099833,0.233,0.5209643605870021,0.5473568281938326,0.497,0.5047385047385048,0.3888588426176311,0.719,0.6693378,0.5234805,0.12779067,0.69201815,0.17736694,0.6674659,0.14670381,0.6587473,0.13232276,41,1202,908,1849,"[[36, 495, 97, 372], [2, 233, 304, 461], [3, 203, 497, 297], [0, 271, 10, 719]]",CNN,1.0
7,3,0.3375,0.3021217574037139,0.0,0.0,0.0119284294234592,1.0,0.006,0.2480505012996658,0.1972829297105729,0.334,0.5248081841432225,0.53717277486911,0.513,0.4236999147485081,0.3692421991084695,0.497,0.68751,0.4195932,0.076574214,0.72769815,0.1719,0.6874167,0.1478143,0.63822186,0.12234777,6,1693,955,1346,"[[6, 614, 109, 271], [0, 334, 319, 347], [0, 256, 513, 231], [0, 489, 14, 497]]",CNN,1.0
9,3,0.3255,0.2919661986551465,0.0,0.0,0.0059820538384845,1.0,0.003,0.2726063829787234,0.2041832669322709,0.41,0.5297029702970297,0.5245098039215687,0.535,0.3595733875063484,0.3653250773993808,0.354,0.70270544,0.3993689,0.011364926,0.74777913,0.16935597,0.7113115,0.14254546,0.60118216,0.119527824,3,2008,1020,969,"[[3, 675, 126, 196], [0, 410, 341, 249], [0, 295, 535, 170], [0, 628, 18, 354]]",CNN,1.0
19,3,0.303,0.2442170038227933,0.0,0.0,0.0178394449950445,1.0,0.009,0.2918632075471698,0.2069397993311036,0.495,0.5362505362505362,0.4695717505634861,0.625,0.1309148264984227,0.3097014925373134,0.083,0.75289726,0.44592154,0.08061112,0.78937405,0.16960849,0.734334,0.1589668,0.5298303,0.09844846,9,2392,1331,268,"[[9, 711, 205, 75], [0, 495, 439, 66], [0, 331, 625, 44], [0, 855, 62, 83]]",CNN,1.0
0,5,0.492,0.4807501892773153,0.0,0.0,0.6608594657375145,0.7880886426592798,0.569,0.1798029556650246,0.2339743589743589,0.146,0.5323693723299375,0.3964757709251101,0.81,0.5499689633767846,0.7250409165302782,0.443,0.62253946,0.6236889,0.15394373,0.5407461,0.13966163,0.65658414,0.16289634,0.59088016,0.17107677,722,624,2043,611,"[[569, 34, 370, 27], [88, 146, 666, 100], [62, 87, 810, 41], [3, 357, 197, 443]]",CNN,1.0
1,5,0.53325,0.516275924152613,0.0,0.0,0.6833514689880305,0.7494033412887828,0.628,0.1829896907216494,0.2572463768115942,0.142,0.5562865497076024,0.4383640552995391,0.761,0.6424759871931697,0.6887871853546911,0.602,0.6249976,0.64146346,0.16901034,0.54001033,0.14857088,0.6567379,0.16434488,0.5998414,0.16657168,838,552,1736,874,"[[628, 43, 265, 64], [121, 142, 592, 145], [86, 90, 761, 63], [3, 277, 118, 602]]",CNN,1.0
3,5,0.45125,0.4353294168504652,0.0,0.0,0.3657587548638132,0.8245614035087719,0.235,0.2392996108949416,0.2329545454545454,0.246,0.5550699300699301,0.4930124223602484,0.635,0.5811893715731759,0.5025528811086798,0.689,0.6349436,0.5584984,0.16280812,0.61006844,0.16288282,0.6758048,0.1671534,0.6316071,0.14539194,285,1056,1288,1371,"[[235, 334, 187, 244], [26, 246, 439, 289], [24, 192, 635, 149], [0, 284, 27, 689]]",CNN,1.0
5,5,0.35825,0.3177564575017126,0.0,0.0,0.0,0.0,0.0,0.268176835951772,0.2112838226827864,0.367,0.5332681017612525,0.5220306513409961,0.545,0.469580892293826,0.4273995077932732,0.521,0.6887808,0.0,0.0,0.7164736,0.17385131,0.7171668,0.15096933,0.62500924,0.120409206,0,1737,1044,1219,"[[0, 626, 134, 240], [0, 367, 345, 288], [0, 285, 545, 170], [0, 459, 20, 521]]",CNN,1.0
7,5,0.331,0.2954482309203904,0.0,0.0,0.0,0.0,0.0,0.286624203821656,0.2102803738317757,0.45,0.5344406448461163,0.5224450811843362,0.547,0.3607280750137893,0.4022140221402214,0.327,0.7149468,0.0,0.0,0.74824464,0.16699061,0.7371185,0.14938746,0.598746,0.11657883,0,2140,1047,813,"[[0, 702, 135, 163], [0, 450, 343, 207], [0, 337, 547, 116], [0, 651, 22, 327]]",CNN,1.0
9,5,0.31075,0.2684286905820101,0.0,0.0,0.0,0.0,0.0,0.2942216981132075,0.2086120401337792,0.499,0.5293276108726752,0.5059252506836828,0.555,0.2501654533421575,0.3698630136986301,0.189,0.7399491,0.0,0.0,0.76858974,0.16284226,0.7557078,0.14735644,0.5720513,0.11556171,0,2392,1097,511,"[[0, 744, 149, 107], [0, 499, 366, 135], [0, 365, 555, 80], [0, 784, 27, 189]]",CNN,1.0
19,5,0.2965,0.2216443655997495,0.0,0.0,0.0,0.0,0.0,0.2985327313769751,0.207940251572327,0.529,0.5338441890166028,0.4647887323943662,0.627,0.05420054200542,0.2803738317757009,0.03,0.80108607,0.0,0.0,0.82103467,0.15264885,0.7851405,0.14969684,0.5278255,0.09451625,0,2544,1349,107,"[[0, 756, 212, 32], [0, 529, 448, 23], [0, 351, 627, 22], [0, 908, 62, 30]]",CNN,1.0
0,10,0.3115,0.2319660292972235,0.0,0.0,0.2801358234295416,0.9269662921348316,0.165,0.1197982345523329,0.1621160409556314,0.095,0.4512282375387551,0.2962730974005637,0.946,0.0767018216682646,0.9302325581395348,0.04,0.67741823,0.5655941,0.10252596,0.5820471,0.12052974,0.70388824,0.1381591,0.4744786,0.11055189,178,586,3193,43,"[[165, 51, 784, 0], [6, 95, 897, 2], [7, 46, 946, 1], [0, 394, 566, 40]]",CNN,1.0
1,10,0.3275,0.2618966623141575,0.0,0.0,0.340113913751017,0.9126637554585152,0.209,0.1330998248686515,0.1598877980364656,0.114,0.4663654618473896,0.3113270777479893,0.929,0.1080074487895716,0.7837837837837838,0.058,0.66083133,0.5841725,0.12564212,0.58522356,0.122946605,0.68837297,0.14341763,0.5159544,0.115192145,229,713,2984,74,"[[209, 73, 718, 0], [13, 114, 859, 14], [7, 62, 929, 2], [0, 464, 478, 58]]",CNN,1.0
3,10,0.31275,0.2420654687578206,0.0,0.0,0.0275862068965517,0.9333333333333332,0.014,0.2451051486584481,0.19226393629124,0.338,0.5195567144719687,0.3853965183752418,0.797,0.176013805004314,0.6415094339622641,0.102,0.66128635,0.45004457,0.05481151,0.64163655,0.14443845,0.68815327,0.14531943,0.54903597,0.1309631,15,1758,2068,159,"[[14, 558, 407, 21], [0, 338, 637, 25], [1, 191, 797, 11], [0, 671, 227, 102]]",CNN,1.0
5,10,0.3055,0.2327781631023139,0.0,0.0,0.0,0.0,0.0,0.289871944121071,0.2044334975369458,0.498,0.5399515738498789,0.4526387009472259,0.669,0.1012891344383057,0.6395348837209303,0.055,0.72548324,0.0,0.0,0.7380061,0.1518535,0.71514374,0.13630955,0.5484603,0.091466434,0,2436,1478,86,"[[0, 789, 201, 10], [0, 498, 489, 13], [0, 323, 669, 8], [0, 826, 119, 55]]",CNN,1.0
7,10,0.299,0.21675930808061,0.0,0.0,0.0,0.0,0.0,0.3011583011583011,0.2079207920792079,0.546,0.5402883799830365,0.4690721649484536,0.637,0.0255905511811023,0.8125,0.013,0.7621594,0.0,0.0,0.78067285,0.14705797,0.72951734,0.13307995,0.4941544,0.069086015,0,2626,1358,16,"[[0, 822, 177, 1], [0, 546, 452, 2], [0, 363, 637, 0], [0, 895, 92, 13]]",CNN,1.0
9,10,0.3005,0.2140027155654298,0.0,0.0,0.0,0.0,0.0,0.3049450549450549,0.2102272727272727,0.555,0.5470737913486005,0.4749631811487481,0.645,0.0039920159680638,1.0,0.002,0.7834886,0.0,0.0,0.80586547,0.14419147,0.7404348,0.1306144,0.47966617,0.053544775,0,2640,1358,2,"[[0, 820, 180, 0], [0, 555, 445, 0], [0, 355, 645, 0], [0, 910, 88, 2]]",CNN,1.0
19,10,0.29625,0.2080621451665499,0.0,0.0,0.0,0.0,0.0,0.2896315338474721,0.202718912435026,0.507,0.5426170468187275,0.4523015343562375,0.678,0.0,0.0,0.0,0.81440556,0.0,0.0,0.84434205,0.14312087,0.7644582,0.12864007,0.0,0.0,0,2501,1499,0,"[[0, 772, 228, 0], [0, 507, 493, 0], [0, 322, 678, 0], [0, 900, 100, 0]]",CNN,1.0
0,20,0.25,0.1000200040008001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000800160032006,0.2500625156289072,1.0,0.0,0.0,0.0,0.907421,0.0,0.0,0.49324843,0.0,0.9075246,0.05100069,0.0,0.0,0,1,3999,0,"[[0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [0, 1, 999, 0]]",CNN,1.0
1,20,0.25025,0.1005390180024105,0.0,0.0,0.0,0.0,0.0,0.0019960079840319,0.5,0.001,0.4001600640256102,0.2501250625312656,1.0,0.0,0.0,0.0,0.8986807,0.0,0.0,0.4861409,0.015355647,0.898887,0.056063697,0.0,0.0,0,2,3998,0,"[[0, 0, 1000, 0], [0, 1, 999, 0], [0, 0, 1000, 0], [0, 1, 999, 0]]",CNN,1.0
3,20,0.25075,0.1026287220843672,0.0,0.0,0.0,0.0,0.0,0.0076923076923076,0.1,0.004,0.4028225806451613,0.2522727272727272,0.999,0.0,0.0,0.0,0.8583786,0.0,0.0,0.5428575,0.06609227,0.86156565,0.09111547,0.0,0.0,0,40,3960,0,"[[0, 27, 973, 0], [0, 4, 996, 0], [0, 1, 999, 0], [0, 8, 992, 0]]",CNN,1.0
5,20,0.25425,0.1139850177080307,0.0,0.0,0.0,0.0,0.0,0.0410509031198686,0.1146788990825688,0.025,0.4148891677122543,0.2622950819672131,0.992,0.0,0.0,0.0,0.8330712,0.0,0.0,0.63483745,0.1076925,0.8444977,0.104773596,0.0,0.0,0,218,3782,0,"[[0, 154, 846, 0], [0, 25, 975, 0], [0, 8, 992, 0], [0, 31, 969, 0]]",CNN,1.0
7,20,0.25425,0.1166993375409318,0.0,0.0,0.0,0.0,0.0,0.0480247869868319,0.1065292096219931,0.031,0.4187725631768953,0.2658398490159072,0.986,0.0,0.0,0.0,0.8290064,0.0,0.0,0.65614724,0.11895843,0.84256846,0.108617075,0.0,0.0,0,291,3709,0,"[[0, 182, 818, 0], [0, 31, 969, 0], [0, 14, 986, 0], [0, 64, 936, 0]]",CNN,1.0
9,20,0.2545,0.1179186455186852,0.0,0.0,0.0,0.0,0.0,0.0517897943640517,0.108626198083067,0.034,0.4198847877106891,0.2668836452400325,0.984,0.0,0.0,0.0,0.83093727,0.0,0.0,0.66124564,0.12014771,0.84534293,0.10875442,0.0,0.0,0,313,3687,0,"[[0, 177, 823, 0], [0, 34, 966, 0], [0, 16, 984, 0], [0, 86, 914, 0]]",CNN,1.0
19,20,0.2545,0.1177091206853111,0.0,0.0,0.0,0.0,0.0,0.0524691358024691,0.1148648648648648,0.034,0.4183673469387755,0.265658747300216,0.984,0.0,0.0,0.0,0.8422452,0.0,0.0,0.6725485,0.119668625,0.85580635,0.10704945,0.0,0.0,0,296,3704,0,"[[0, 153, 847, 0], [0, 34, 966, 0], [0, 16, 984, 0], [0, 93, 907, 0]]",CNN,1.0
0,30,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.0,0.0,0.0,0.9779933,0.0,0.0,0.0,0.0,0.9779933,0.012302803,0.0,0.0,0,0,4000,0,"[[0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]",CNN,1.0
1,30,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.0,0.0,0.0,0.9766227,0.0,0.0,0.0,0.0,0.9766227,0.012691293,0.0,0.0,0,0,4000,0,"[[0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]",CNN,1.0
3,30,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.0,0.0,0.0,0.9696454,0.0,0.0,0.0,0.0,0.9696454,0.017101783,0.0,0.0,0,0,4000,0,"[[0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]",CNN,1.0
5,30,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.0,0.0,0.0,0.96179783,0.0,0.0,0.0,0.0,0.96179783,0.029785924,0.0,0.0,0,0,4000,0,"[[0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]",CNN,1.0
7,30,0.25,0.1000200040008001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000800160032006,0.2500625156289072,1.0,0.0,0.0,0.0,0.9583368,0.0,0.0,0.4971236,0.0,0.95845217,0.03681616,0.0,0.0,0,1,3999,0,"[[0, 1, 999, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]",CNN,1.0
9,30,0.25,0.1000200040008001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000800160032006,0.2500625156289072,1.0,0.0,0.0,0.0,0.95733786,0.0,0.0,0.49938622,0.0,0.95745236,0.040115252,0.0,0.0,0,1,3999,0,"[[0, 1, 999, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]",CNN,1.0
19,30,0.25025,0.1005390180024105,0.0,0.0,0.0,0.0,0.0,0.0019960079840319,0.5,0.001,0.4001600640256102,0.2501250625312656,1.0,0.0,0.0,0.0,0.95811987,0.0,0.0,0.58296216,0.021031648,0.95830745,0.042349603,0.0,0.0,0,2,3998,0,"[[0, 0, 1000, 0], [0, 1, 999, 0], [0, 0, 1000, 0], [0, 1, 999, 0]]",CNN,1.0
0,0,0.607,0.5685150911771045,0.0,0.0,0.7191989551589029,0.6368542791056284,0.826,0.2228739002932551,0.4175824175824176,0.152,0.5453690644099671,0.5146406388642414,0.58,0.786618444846293,0.7178217821782178,0.87,0.7345369,0.7545958,0.17143495,0.6192333,0.16785038,0.7174507,0.17192039,0.7635881,0.17272316,1297,364,1127,1212,"[[826, 28, 106, 40], [236, 152, 406, 206], [207, 117, 580, 96], [28, 67, 35, 870]]",ResNet,1.0
1,0,0.607,0.5685150911771045,0.0,0.0,0.7191989551589029,0.6368542791056284,0.826,0.2228739002932551,0.4175824175824176,0.152,0.5453690644099671,0.5146406388642414,0.58,0.786618444846293,0.7178217821782178,0.87,0.7345369,0.7545958,0.17143495,0.6192333,0.16785038,0.7174507,0.17192039,0.7635881,0.17272316,1297,364,1127,1212,"[[826, 28, 106, 40], [236, 152, 406, 206], [207, 117, 580, 96], [28, 67, 35, 870]]",ResNet,1.0
3,0,0.4975,0.431930455049452,0.0,0.0,0.5494194279241008,0.3832477281706835,0.97,0.0878734622144112,0.3623188405797101,0.05,0.3554891710231516,0.7020648967551623,0.238,0.7349397590361446,0.7379032258064516,0.732,0.72505903,0.76235616,0.17581598,0.55043924,0.14265124,0.5818366,0.12624851,0.7031344,0.16305552,2531,138,339,992,"[[970, 4, 5, 21], [687, 50, 94, 169], [633, 59, 238, 70], [241, 25, 2, 732]]",ResNet,1.0
5,0,0.3825,0.295350077607135,0.0,0.0,0.4638427334425462,0.3027803238619004,0.991,0.0306220095693779,0.3555555555555555,0.016,0.1015697137580794,0.6626506024096386,0.055,0.5853658536585366,0.7813021702838063,0.468,0.7718512,0.79877144,0.15871696,0.5630155,0.124377914,0.5652836,0.10946011,0.66906786,0.14299071,3273,45,83,599,"[[991, 1, 1, 7], [873, 16, 26, 85], [888, 18, 55, 39], [521, 10, 1, 468]]",ResNet,1.0
7,0,0.3055,0.1967947418002736,0.0,0.0,0.4270721781966159,0.2717361678931589,0.997,0.0059347181008902,0.2727272727272727,0.003,0.0444444444444444,0.6571428571428571,0.023,0.309727626459144,0.6982456140350877,0.199,0.8211265,0.83885825,0.13672447,0.5788652,0.14801623,0.56705576,0.101064615,0.6334052,0.1327431,3669,11,35,285,"[[997, 1, 0, 2], [937, 3, 12, 48], [937, 4, 23, 36], [798, 3, 0, 199]]",ResNet,1.0
9,0,0.286,0.1671845818224588,0.0,0.0,0.418360930622511,0.2646512861309997,0.998,0.0059582919563058,0.4285714285714285,0.003,0.033009708737864,0.5666666666666667,0.017,0.2114093959731543,0.65625,0.126,0.83728737,0.8506528,0.1318169,0.592023,0.08334471,0.5425583,0.109561615,0.6297751,0.12550138,3771,7,30,192,"[[998, 1, 0, 1], [953, 3, 13, 31], [946, 3, 17, 34], [874, 0, 0, 126]]",ResNet,1.0
19,0,0.2585,0.1195648728349292,0.0,0.0,0.4057911908646003,0.2548668032786885,0.995,0.0,0.0,0.0,0.0099108027750247,0.5555555555555556,0.005,0.062557497700092,0.3908045977011494,0.034,0.83088964,0.8377451,0.11463502,0.0,0.0,0.5184449,0.081997566,0.555588,0.07076924,3904,0,9,87,"[[995, 0, 0, 5], [984, 0, 4, 12], [959, 0, 5, 36], [966, 0, 0, 34]]",ResNet,1.0
0,1,0.3135,0.2020588185746414,0.0,0.0,0.368942731277533,0.4105392156862745,0.335,0.0,0.0,0.0,0.4392925430210325,0.2886306532663316,0.919,0.0,0.0,0.0,0.64976156,0.582905,0.07253773,0.0,0.0,0.6668956,0.10220282,0.0,0.0,816,0,3184,0,"[[335, 0, 665, 0], [135, 0, 865, 0], [81, 0, 919, 0], [265, 0, 735, 0]]",ResNet,1.0
1,1,0.3085,0.1983870471265429,0.0,0.0,0.358974358974359,0.3949579831932773,0.329,0.0,0.0,0.0,0.4345738295318127,0.2859399684044234,0.905,0.0,0.0,0.0,0.6501276,0.58035547,0.074121,0.52969646,0.037470028,0.668567,0.1019706,0.0,0.0,833,2,3165,0,"[[329, 0, 671, 0], [136, 0, 864, 0], [93, 2, 905, 0], [275, 0, 725, 0]]",ResNet,1.0
3,1,0.3195,0.2076474068662117,0.0,0.0,0.3872707659115426,0.4203747072599532,0.359,0.0,0.0,0.0,0.4433188615533044,0.2921169739351557,0.919,0.0,0.0,0.0,0.64816225,0.58030677,0.076450355,0.0,0.0,0.666582,0.10151063,0.0,0.0,854,0,3146,0,"[[359, 0, 641, 0], [149, 0, 851, 0], [81, 0, 919, 0], [265, 0, 735, 0]]",ResNet,1.0
5,1,0.31625,0.2053843117815763,0.0,0.0,0.3822894168466522,0.4154929577464789,0.354,0.0,0.0,0.0,0.4392478302796528,0.2893900889453621,0.911,0.0,0.0,0.0,0.6484347,0.58510596,0.078619,0.0,0.0,0.6655745,0.100207835,0.0,0.0,852,0,3148,0,"[[354, 0, 646, 0], [130, 0, 870, 0], [89, 0, 911, 0], [279, 0, 721, 0]]",ResNet,1.0
7,1,0.32,0.2086767495806095,0.0,0.0,0.3902439024390244,0.4260355029585799,0.36,0.0019980019980019,1.0,0.001,0.4424650938854116,0.2913760304375396,0.919,0.0,0.0,0.0,0.64738274,0.5872778,0.07646027,0.37488663,0.0,0.6635721,0.09897673,0.0,0.0,845,1,3154,0,"[[360, 0, 640, 0], [137, 1, 862, 0], [81, 0, 919, 0], [267, 0, 733, 0]]",ResNet,1.0
9,1,0.3225,0.2111245243647164,0.0,0.0,0.4021857923497268,0.4433734939759036,0.368,0.0,0.0,0.0,0.4423123051091389,0.2909435153045124,0.922,0.0,0.0,0.0,0.6472616,0.5877817,0.07731213,0.5195292,0.0,0.6628804,0.098565,0.0,0.0,830,1,3169,0,"[[368, 0, 632, 0], [129, 0, 871, 0], [77, 1, 922, 0], [256, 0, 744, 0]]",ResNet,1.0
19,1,0.3015,0.1894130776442357,0.0,0.0,0.329145728643216,0.4425675675675675,0.262,0.0,0.0,0.0,0.4285065819337267,0.2771579565472695,0.944,0.0,0.0,0.0,0.64574236,0.5821981,0.0834182,0.4665208,0.019718751,0.6568923,0.09337527,0.0,0.0,592,2,3406,0,"[[262, 0, 738, 0], [86, 0, 914, 0], [54, 2, 944, 0], [190, 0, 810, 0]]",ResNet,1.0
0,3,0.2515,0.103153565416759,0.0,0.0,0.0118929633300297,0.6666666666666666,0.006,0.0,0.0,0.0,0.4007212983370066,0.2505637684790779,1.0,0.0,0.0,0.0,0.7874868,0.52201843,0.013246782,0.0,0.0,0.78808546,0.077028796,0.0,0.0,9,0,3991,0,"[[6, 0, 994, 0], [1, 0, 999, 0], [0, 0, 1000, 0], [2, 0, 998, 0]]",ResNet,1.0
1,3,0.251,0.1025402548840049,0.0,0.0,0.0099206349206349,0.625,0.005,0.0,0.0,0.0,0.4002403846153846,0.250250501002004,0.999,0.0,0.0,0.0,0.7866692,0.5328289,0.03049515,0.0,0.0,0.78717786,0.078064136,0.0,0.0,8,0,3992,0,"[[5, 0, 995, 0], [0, 0, 1000, 0], [1, 0, 999, 0], [2, 0, 998, 0]]",ResNet,1.0
3,3,0.25125,0.1034985942546697,0.0,0.0,0.0138339920948616,0.5833333333333334,0.007,0.0,0.0,0.0,0.4001603849238171,0.2502507522567703,0.998,0.0,0.0,0.0,0.7879073,0.52396756,0.028374588,0.0,0.0,0.78870153,0.07652119,0.0,0.0,12,0,3988,0,"[[7, 0, 993, 0], [1, 0, 999, 0], [2, 0, 998, 0], [2, 0, 998, 0]]",ResNet,1.0
5,3,0.2515,0.103548925230926,0.0,0.0,0.0138751238850346,0.7777777777777778,0.007,0.0,0.0,0.0,0.4003205770386696,0.2503132047105988,0.999,0.0,0.0,0.0,0.7890238,0.5377872,0.04764138,0.0,0.0,0.78959036,0.07743718,0.0,0.0,9,0,3991,0,"[[7, 0, 993, 0], [0, 0, 1000, 0], [1, 0, 999, 0], [1, 0, 999, 0]]",ResNet,1.0
7,3,0.2505,0.1010570449946937,0.0,0.0,0.003988035892323,0.6666666666666666,0.002,0.0,0.0,0.0,0.4002401440864518,0.2501876407305479,1.0,0.0,0.0,0.0,0.7882712,0.5154677,0.012207302,0.0,0.0,0.7884759,0.07643459,0.0,0.0,3,0,3997,0,"[[2, 0, 998, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [1, 0, 999, 0]]",ResNet,1.0
9,3,0.25025,0.1009569849586721,0.0,0.0,0.003988035892323,0.6666666666666666,0.002,0.0,0.0,0.0,0.3998399039423654,0.2499374530898173,0.999,0.0,0.0,0.0,0.7891037,0.55712026,0.0034632941,0.0,0.0,0.78927785,0.075264394,0.0,0.0,3,0,3997,0,"[[2, 0, 998, 0], [0, 0, 1000, 0], [1, 0, 999, 0], [0, 0, 1000, 0]]",ResNet,1.0
19,3,0.2505,0.1010380199984185,0.0,0.0,0.0039920159680638,1.0,0.002,0.0,0.0,0.0,0.4001600640256102,0.2501250625312656,1.0,0.0,0.0,0.0,0.80130035,0.5031531,0.0030334592,0.0,0.0,0.80144954,0.069068596,0.0,0.0,2,0,3998,0,"[[2, 0, 998, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]",ResNet,1.0
0,5,0.25025,0.1005195045003006,0.0,0.0,0.0019980019980019,1.0,0.001,0.0,0.0,0.0,0.4000800160032006,0.2500625156289072,1.0,0.0,0.0,0.0,0.8215947,0.5143561,0.0,0.0,0.0,0.82167155,0.06994522,0.0,0.0,1,0,3999,0,"[[1, 0, 999, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]",ResNet,1.0
